"userid","userlocation","statusid","statustime","tweet"
"764152104214728704","Michigan, USA","856897774469689344","2017-04-25 15:48:44","@BenHooperWrites @realDonaldTrump @WorldJewishCong So the left was about to sell Israel down the river but that is ok."
"24384903","Michigan","856897359002968065","2017-04-25 15:47:05","@jaymohr37 Come for the comedy.  Leave because he tweets like Trump."
"4786132700","Michigan, USA","856897264958271488","2017-04-25 15:46:43","Answer to Marxist rudeness toward @POTUS in Germany @IvankaTrump is not to soothe but to #defend boldly. They have destroyed their country."
"850356201187667968","Michigan, USA","856897237363945473","2017-04-25 15:46:36","@TheWizard80 @KlangoKlc @Impeach_D_Trump Good one Calvin."
"826452233533345796","Michigan, USA","856897226358087681","2017-04-25 15:46:33","@pam_deibel @realDonaldTrump Think we might be already!"
"856891486352412672","Michigan City, IN","856897078798274560","2017-04-25 15:45:58","@realDonaldTrump hello! New trucking regulations will kill small companies like I own.Can You please help small businesses to survive? Thx"
"22152377","Michigan","856897025186693120","2017-04-25 15:45:45","@TeaPainUSA @rb4s Omg he finally said a truth""good will triumph over evil "" you bet loco potus"
"764152104214728704","Michigan, USA","856896694742650881","2017-04-25 15:44:27","@Tracydsmith619 @azalben @realDonaldTrump @WorldJewishCong Open your eyes and quit talking points of the dems. Liars"
"1027007246","Menominee Michigan","856896639772045312","2017-04-25 15:44:13","@NBCNightlyNews your right I speak out every day on the evil that is Donald Trump evil out of ignorance is still evil"
"764152104214728704","Michigan, USA","856896369335947265","2017-04-25 15:43:09","@azalben @realDonaldTrump @WorldJewishCong Talk to your friend Obama"
"3077615801","Michigan, USA","856896200355827712","2017-04-25 15:42:29","After being thrown under the bus by @realDonaldTrump, the WH now trys to protect him? They are hiding much more."
"709427140001931264","Michigan, USA","856896180395102208","2017-04-25 15:42:24","@realDonaldTrump Trumpo I would say your old age is getting the best of you consult with Mr.Vice president before doing anything stupid OK"
"18780750","Michigan","856896057770483713","2017-04-25 15:41:55","@realDonaldTrump @Potus Decided to Grant #PaulRyan a lifeline.

OK cuz I #TrustTrump!

But if the Wall is Not Built, #HellToPay for Both!"
"828644771681943552","Michigan, USA","856895989285826560","2017-04-25 15:41:38","@realDonaldTrump Pretty soon our only ally will be Russia!"
"761798601429422081","Michigan, USA","856895962077437952","2017-04-25 15:41:32","@realDonaldTrump The wall should be built and all illegals should be deported!!!"
"709427140001931264","Michigan, USA","856895818502197248","2017-04-25 15:40:58","@realDonaldTrump Trumpo people are worried about you starting World War III doing something stupid that could be negotiated"
"249284950","Michigan, USA","856895480013389826","2017-04-25 15:39:37","Has @realDonaldTrump ever said the word ""Nazi"" out loud before today? #Nozzies #msnbc"
"3344525225","Michigan","856895141919035392","2017-04-25 15:38:16","@Israel_kesekwa @icydani418 @StaticDrift @nathanTbernard @realDonaldTrump Tough one....have to go with liberals!"
"1538767316","Michigan, USA","856894819423137793","2017-04-25 15:36:59","@realDonaldTrump WTF The new plan will be to turn the US into an island so no one can bother Trump"
"202416440","Michigan, USA","856894581962657792","2017-04-25 15:36:03","@mike_mesta @AP At least you know where their money comes from. They released their tax returns. Tell me, where does trump get his money?"
"249284950","Michigan, USA","856894556566106115","2017-04-25 15:35:57","I read good. - @realDonaldTrump #msnbc"
"827133785053343745","Michigan, USA","856894513326981121","2017-04-25 15:35:46","@TheFourthGorgon @Mike_P_Williams @realDonaldTrump @IvankaTrump They are a weird gross selfish money absorbed family"
"2999497440","Michigan","856894465021276160","2017-04-25 15:35:35","@Nancy1959 @megsyelizabeth @ScottBaio @ChaseMit @MrsScottBaio @realDonaldTrump Blamed ONLY for his own insensitive and false words!"
"1027007246","Menominee Michigan","856894396356329472","2017-04-25 15:35:19","Only thing Trump will do is raise the cost of living for every one."
"776159748","Michigan, USA","856894395349651456","2017-04-25 15:35:18",".@PodSaveAmerica Thoughts on Chaffetz for his work w Cummings on Flynn inv? I am no fan, but it looks like Oversight may push back on Trump?"
"508729021","Michigan, USA","856894211806949380","2017-04-25 15:34:35","@realDonaldTrump @realDonaldTrump  POTUS  Barely believe anything the MSM puts out anymore"
"810896600340066305","Michigan, USA","856894164742664192","2017-04-25 15:34:23","@improbablyjust @POTUS @SecretarySonny @USDA @realDonaldTrump He paid more taxes in 2005 than you will in your entire life"
"817758365707280385","Michigan, USA","856893982240100356","2017-04-25 15:33:40","@realDonaldTrump Yeah. Just like Trumpcare. LOL."
"827133785053343745","Michigan, USA","856893953915977728","2017-04-25 15:33:33","@Hada702 @Mike_P_Williams @realDonaldTrump @IvankaTrump Yeah the orange doofus"
"16081014","Michigan","856893705638342656","2017-04-25 15:32:34","If Trump proposed a drug that would cure all childhood diseases world wide, Chuckie Schumer would rally the dumbs to vote against the idea."
"434199497","michigan usa","856893644850307072","2017-04-25 15:32:19","@realDonaldTrump Keep on President trump!"
"3344525225","Michigan","856892954874609666","2017-04-25 15:29:35","@icydani418 @StaticDrift @nathanTbernard @realDonaldTrump Hey, James speaks the truth!"
"199462863","Michigan","856892795872849920","2017-04-25 15:28:57","@POTUS @VP Pull #USA out of the #ParisClimateAgreement. The amount it reduces global warming is UNMEASUREABLE! Do be bullied by alarmists!"
"3077615801","Michigan, USA","856891950749937664","2017-04-25 15:25:35","What an embarrassment that @realDonaldTrump will be speaking at the Holocaust Remembrance. What an embarrassment that he speaks anytime!"
"850356201187667968","Michigan, USA","856891933771300864","2017-04-25 15:25:31","@cmurray210 @Impeach_D_Trump Cupcake?    Just pointing out a fact to the libtards that think Hillary is perfect."
"3344525225","Michigan","856891112115580928","2017-04-25 15:22:16","@Lvega100560 @StaticDrift @nathanTbernard @realDonaldTrump Edgy! Would you like to make me?"
"113668830","Michigan, USA","856890993051930625","2017-04-25 15:21:47","@TheViewFromLL2 @KatCapps Trump Ice Cream, with gold sprinkles ?"
"82780381","Michigan, USA","856890984730415104","2017-04-25 15:21:45","@tnhotlips @tomcoates @MsMarthaRose @robbystarbuck @foxandfriends @realDonaldTrump What a moron."
"1895927796","Michigan","856890818438758400","2017-04-25 15:21:06","@realDonaldTrump Wall will not stop anything but wild life your f**king Moran..you &amp; your bunch leave build ur wall else where"
"22152377","Michigan","856890732937969666","2017-04-25 15:20:45","@LouiseMensch trump and crooks involved have had so much time to scrub and destroy evidence??"
"16081014","Michigan","856890434894876672","2017-04-25 15:19:34","@stealthygeek @realDonaldTrump You have evidence of your claim you want to share?"
"710684424","Michigan, USA","856890316464562176","2017-04-25 15:19:06","@dmartosko - @SallyQYates will lie through her teeth to hurt @POTUS because the Democrat scum she worked for demands it! @MailOnline"
"816701948263104512","Michigan, USA","856890273594572801","2017-04-25 15:18:56","@WashTimes Yet another Trump sellout..."
"783037131677728768","Michigan, USA","856890105830797312","2017-04-25 15:18:16","@CNNPolitics @cnnbrk @realDonaldTrump @GOP big surprise #Flynn #Trumprussia"
"1895927796","Michigan","856889874586247168","2017-04-25 15:17:21","@realDonaldTrump Such and embarrassment......"
"345690160","Pierson Michigan","856889754918498304","2017-04-25 15:16:52","@SenSchumer Democrats R the problem both domestically and worldwide, Thank God we have a REAL Leader in the white house now"
"276660353","MICHIGAN","856889446070984704","2017-04-25 15:15:38","In Germany,Ivanka Trump tries to defend her pussy-grabbing father as champion of women/families.Gets hissed at. GermanSmarts&gt;&gt;&gt;US Smarts"
"710684424","Michigan, USA","856888965583994884","2017-04-25 15:13:44","@lindenwood1100 -hahahahaha....everything that piece of shit did has to be fixed. @POTUS #MAGA  @CNNPolitics"
"850356201187667968","Michigan, USA","856888383553105920","2017-04-25 15:11:25","@GodmanRon @Impeach_D_Trump Remember when she lied about sniper fire in Bosnia.  Typical democrat."
"3344525225","Michigan","856887762263445504","2017-04-25 15:08:57","@cecilong @StaticDrift @theonlyjcor @nathanTbernard @realDonaldTrump More false assumptions!"
"345690160","Pierson Michigan","856887737445756930","2017-04-25 15:08:51","@NancyPelosi @realDonaldTrump hay Pelosi, do something great for America, quit and go hide in a hole someplace"
"381659761","Mid-Michigan","856887619992604678","2017-04-25 15:08:23","@thehill FIXED: Trump administration spokesmodel Ivanka booed at conference defending sexual predator father."
"381659761","Mid-Michigan","856887499221856256","2017-04-25 15:07:54","@jilevin FIXED: Trump administration spokesmodel Ivanka booed at conference defending sexual predator father."
"381659761","Mid-Michigan","856887397862264832","2017-04-25 15:07:30","@ZaibatsuNews FIXED: Trump administration spokesmodel Ivanka booed at conference defending sexual predator father."
"114475732","DEARBORN . MICHIGAN","856887383647768576","2017-04-25 15:07:27","BREAKING!! ENTIRE US Senate to descend on White House for N. Korea briefing!!"
"3111862267","Michigan, USA","856887157612531712","2017-04-25 15:06:33","@TheView I am no Trump supporter. However, even I could see he was joking about the Mars comment. Watch the aside smirk."
"829081610192564224","Michigan, USA","856886827575365632","2017-04-25 15:05:14","@Michael64016719 @Eugene_Scott @CNNPolitics @realDonaldTrump @FLOTUS Well then....that is what I said."
"381659761","Mid-Michigan","856886621010108416","2017-04-25 15:04:25","@HuffPostPol FIXED: Trump administration spokesmodel Ivanka booed at conference defending sexual predator father."
"821403332396781568","Michigan, USA","856886411945009152","2017-04-25 15:03:35","@m4ttlovell @DominicTullipso @ColeLedford11 @jeff_hinkley @realDonaldTrump Lol. Ouch... ;-) what, no environmental activist creds. yet?"
"65249746","Michigan, USA","856886146621636610","2017-04-25 15:02:32","@Cat13252228 @pleabargn49 @MatherneShane @tom_lukasch @kasha_p @Impeach_D_Trump I heard it cited on the radio this morning"
"41147623","Chicago, Lansing, Illinois","856886037221605376","2017-04-25 15:02:06","Retweeted Richard J Breard (@BreardJ):

@ykhalim Where do you think @realDonaldTrump &amp; AL- Baghdidi were born. Under a rock, of course."
"3344525225","Michigan","856884241199751169","2017-04-25 14:54:57","@cecilong @StaticDrift @theonlyjcor @nathanTbernard @realDonaldTrump Nice false assumption, but ok."
"823668668349476864","Michigan, USA","856884164779544577","2017-04-25 14:54:39","@BobbyAxelrod2 @POTUS @IvankaTrump I love Ivanka!! To the nay sayers........blah, blah, blah!!"
"41147623","Chicago, Lansing, Illinois","856883472237043712","2017-04-25 14:51:54","GOOD PEOPLE CANNOT TOLERATE BEING RULED OVER BY THE DEVIL (Donald Trump). We fight!"
"41147623","Chicago, Lansing, Illinois","856883308436881409","2017-04-25 14:51:15","DONALD TRUMP is Satan-in-the-flesh! He is not fit to rule over good people!"
"65249746","Michigan, USA","856883150538121216","2017-04-25 14:50:37","@Cat13252228 @pleabargn49 @MatherneShane @tom_lukasch @kasha_p @Impeach_D_Trump Effect dam voice command"
"552997868","Flint, Michigan","856882992605782016","2017-04-25 14:50:00","@realDonaldTrump Want to pay for the wall? Try corporate sponsorship. They will have enough $$ after the tax break you want to give them."
"1370755100","Michigan, USA","856882884841533440","2017-04-25 14:49:34","@IndependntChron @realDonaldTrump McMaster calls it as he sees it!"
"30238286","Michigan, USA","856882435409182720","2017-04-25 14:47:47","@KeithOlbermann Cheaper faster to close trump modeling. Human trafficking would def take a hit"
"22152377","Michigan","856882387430633472","2017-04-25 14:47:35","@SRuhle Rep. Tom Cole just said Trump knows a lot about Taxes!! I lol, ya like how not to pay them!!"
"226818372","lansing Mi","856882280538746880","2017-04-25 14:47:10","Obama makes his firs public appearance since being in the white house. Says he is working on a book that will be part of Harry Potter canon."
"821733677302448129","Michigan, USA","856881431833915392","2017-04-25 14:43:48","@sookie1_ @POTUS Up to election???  Still underestimating him."
"30201665","Michigan","856881386132824065","2017-04-25 14:43:37","#SoCalledPresident Trump unveils Wall2.0: now wall is paid for by Taco Bell, Qudoba, Del Taco, other Mexican restaurants. #NotMyPresident"
"3344525225","Michigan","856881210831892482","2017-04-25 14:42:55","@cecilong @StaticDrift @theonlyjcor @nathanTbernard @realDonaldTrump Edgy!"
"41147623","Chicago, Lansing, Illinois","856881071161581568","2017-04-25 14:42:22","The SCARIEST thing about Donald Trump is that he is INSANE!"
"41147623","Chicago, Lansing, Illinois","856880908665843712","2017-04-25 14:41:43","DONALD TRUMP IS CRAZY- I mean, really CRAZY! MORONS elected an INSANE PERSON fake-president of the USA!"
"23482158","Michigan, USA","856880484516810755","2017-04-25 14:40:02","@realDonaldTrump I love it"
"829747567462334464","Michigan, USA","856880132572762113","2017-04-25 14:38:38","@cindys_75 @OfficialSPGB @realDonaldTrump The was human error sorry"
"41147623","Chicago, Lansing, Illinois","856880108266762240","2017-04-25 14:38:32","The FOLLOWERS OF DONALD TRUMP: are just ignorant, immoral, racist, dumb devils!"
"30649757","Michigan, USA","856879636386545664","2017-04-25 14:36:40","@AshleyKent @WhiteHouse @POTUS Some very smart man, the smartest man, at fox news said it...So it must be true"
"41147623","Chicago, Lansing, Illinois","856879416227627008","2017-04-25 14:35:47","Donald Trump is a FAKE-PRESIDENT!"
"738018756660760576","Michigan","856879412117209090","2017-04-25 14:35:46","@RyanFenderr Well a likely one will be Barron Trump. Since the dictatorship will go on till then."
"858355135","Michigan, USA","856879393116966912","2017-04-25 14:35:42","@realDonaldTrump YOU DO IT MR. PRESIDENT! #BuildTheWall"
"824286405992050688","Michigan, USA","856878851238047745","2017-04-25 14:33:32","@LindseyGrahamSC @FoxNews Investigate Trump Now!!!"
"827960670545203200","Michigan, USA","856878715829182468","2017-04-25 14:33:00","@OBgynFl @realDonaldTrump None Greg. The answer us none. And he would lose the popular vote. Again. Everybody knows this but you and him."
"824286405992050688","Michigan, USA","856878648028262401","2017-04-25 14:32:44","@SenateMajLdr Investigate Trump &amp; Russia...stop supporting a possible traitor. Stop hurting the country to push your agenda!!! #LastTerm"
"30649757","Michigan, USA","856878567686275077","2017-04-25 14:32:25","@Titans247 @OfficialSPGB @POTUS @SecretarySonny @USDA you can not compare the two"
"41147623","Chicago, Lansing, Illinois","856878566566494208","2017-04-25 14:32:24","DONALD TRUMP is a SERIAL, PATHOLOGICAL LIAR! So if you believe what he says, you are a FOOL!"
"850356201187667968","Michigan, USA","856878127301132288","2017-04-25 14:30:40","@wayne_esparza @tneverready @PWM62 @Impeach_D_Trump Explain why HRC blamed a video for the attack and lied to the families of the victims?"
"844888318429089793","Michigan, USA","856877903358898178","2017-04-25 14:29:46","Top 10 Trump Insecurities: Obama; Votes; Net Worth; Sm. Crowds; Protestors; Sm. Hands; Low IQ; Failure; Hair; Women"
"41147623","Chicago, Lansing, Illinois","856877284606828547","2017-04-25 14:27:19","When you incorporate apocalyptic levels of IGNORANCE, INSANITY, STUPIDITY, ARROGANCE, &amp; LYING in ONE individual - you get DONALD TRUMP!"
"41147623","Chicago, Lansing, Illinois","856876929143775238","2017-04-25 14:25:54","The world is turned UPSIDE DOWN: Crazy Donald Trump is fake-president of the USA!"
"757579961947590656","Lansing, MI","856876438838026241","2017-04-25 14:23:57","@realDonaldTrump  why would you give the pa a raise? @netanyahu  is our Allie and the pa is their enemy which makes them our enemy"
"41147623","Chicago, Lansing, Illinois","856876319925297152","2017-04-25 14:23:29","DONALD TRUMP &amp; the snakes that collude with him in Washington are: TRAITORS!"
"822491301484576772","Michigan","856876262354276354","2017-04-25 14:23:15","@RepAdamSchiff @POTUS @timkaine Thanks!  But Trump will have to wait until Ivanka gets back from Germany before she can read it to him."
"830424732143005696","Michigan, USA","856876168448016384","2017-04-25 14:22:53","@stealthygeek @DanSWright @realDonaldTrump As soon as you say ""17 intelligence agencies"" you automatically lose the argument."
"3344525225","Michigan","856876150051700736","2017-04-25 14:22:48","@cecilong @StaticDrift @theonlyjcor @nathanTbernard @realDonaldTrump No James! Not exactly!"
"23899355","Michigan","856875531127730176","2017-04-25 14:20:21","@realDonaldTrump @coppervase From Michigan too.  They actually Smuggle in American cheese for pizza because theirs is so expensive!!!"
"41147623","Chicago, Lansing, Illinois","856874834982301697","2017-04-25 14:17:35","Why do many of the Talking Heads talk about DONALD TRUMP as if he is not INSANE, STUPID, IGNORANT, &amp; satanic?"
"41147623","Chicago, Lansing, Illinois","856874593407160323","2017-04-25 14:16:37","DONALD TRUMP has earned a one-way ticket to hell!"
"381659761","Mid-Michigan","856874469960364032","2017-04-25 14:16:08","@morgfair @thedailybeast Trump administration spokesmodel Ivanka booed at conference."
"715901818186805252","michigan","856874424837918720","2017-04-25 14:15:57","@OfficialSPGB @POTUS @SecretarySonny @USDA is that the best you can do! PITIFUL!"
"838123662486212609","Port Huron,MI/Fort Gratiot,MI","856874073158283264","2017-04-25 14:14:33","#AdviceForPeopleJoiningTwitter DO NOT FOLLOW TRUMP unless you want a good laugh or wanna cringe
-Ethan-"
"35104212","Michigan","856873951330480132","2017-04-25 14:14:04","@val_wonders And the trade deficit with Canada in only 3%. China? 58% !!!! Get informed before you BLURT out shit ( like Trump does )"
"29284444","Emmett, Michigan, USA","856873593736704001","2017-04-25 14:12:39",".@realDonaldTrump you have made my needed housing repairs &amp; maintaining my health more costly. What did I EVER do to you? #widow #veteran"
"2870576267","Michigan, USA","856873092278308864","2017-04-25 14:10:39","@realDonaldTrump A threat  by a President on an issue you know nothing about. You are an idiot."
"23445961","Ann Arbor, Michigan","856872948061396992","2017-04-25 14:10:05","@realDonaldTrump Do you want to compare your TV ratings to any other disasters? #Pathetic #Appalling"
"16146332","Michigan","856871578126229510","2017-04-25 14:04:38","@realDonaldTrump You have though! Remember when you said Mexico was going to pay for it and not US citizens? You are a liar."
"97777510","Michigan","856871343748521984","2017-04-25 14:03:42","@realDonaldTrump Smoke a Doobie and relax, Trump"
"3145189781","Michigan, USA","856870888381272064","2017-04-25 14:01:54","@Isikoff #GOP #republican #liers #greed #treasonous #cover-up What do these words have in common? #Trump  administration"
"3245620349","Michigan, USA","856870480380342272","2017-04-25 14:00:17","@thehill May Trump be haunted by the ghost of Teddy Roosevelt"
"824688009576665088","Michigan, USA","856870064020180992","2017-04-25 13:58:37","@realDonaldTrump And, there is that big beautiful natural resource that would be on the Mexican side of the wall -- the Rio Grande."
"88339953","Flatrock, Michigan","856869943077466112","2017-04-25 13:58:08","@realDonaldTrump Jesus fucking Christ.  Youre trying to piss off the ENTIRE world at this point.  I hope Justin drops a tomahawk on the WH."
"824688009576665088","Michigan, USA","856869439190573056","2017-04-25 13:56:08","@ColeLedford11 @realDonaldTrump Good to hear from young people.  Thank you Cole."
"827792807318450176","Michigan, USA","856869224609918977","2017-04-25 13:55:17","@ColeLedford11 @realDonaldTrump No we wont"
"789673208492371968","New York, New York, Michigan","856868931910344704","2017-04-25 13:54:07","@realDonaldTrump This is going to be the president who starts war with Canada. Over cheese."
"34944135","MICHIGAN","856868586056503296","2017-04-25 13:52:45","@POTUS Michigan inventor Michael Wiley received a patent to control and contain wildfires we can save the lives of our firefighters"
"729639848928235521","Alpena Michigan","856867993510449157","2017-04-25 13:50:24","@DandelionDollar @realDonaldTrump Blocked"
"3239005881","Michigan ","856867883124760576","2017-04-25 13:49:57","@dumptrump33 @realDonaldTrump THANKS"
"3239005881","Michigan ","856867649132908544","2017-04-25 13:49:02","@dumptrump33 @realDonaldTrump I AM GOING TO HAVE A PARTY TO SAY HASTA LA VISTA TRUMP"
"729639848928235521","Alpena Michigan","856867038983278592","2017-04-25 13:46:36","@KwortnikJudy @realDonaldTrump Ya sure"
"32225064","Michigan, USA","856867022738731010","2017-04-25 13:46:32","@SueinRockville @realDonaldTrump @realDonaldTrump Not fake news."
"729639848928235521","Alpena Michigan","856866928543117312","2017-04-25 13:46:10","@DandelionDollar @realDonaldTrump Obama was paying them to stay. What a lib"
"32225064","Michigan, USA","856866735642877952","2017-04-25 13:45:24","@realDonaldTrump Once again u stupid ignorant slut. Most of these problems happen via plane. Please buy an island name it Trumptown &amp; go."
"376534185","Lake Michigan","856865673745752064","2017-04-25 13:41:11","@20committee How many foreign agents have been working in the White House during the first 100 days?"
"509535115","Clinton Township, Michigan","856865665726263303","2017-04-25 13:41:09","@davidaxelrod @POTUS Not to mention completely decimating the DOJ!"
"815545584622993408","Michigan, USA","856865327690461184","2017-04-25 13:39:48","@AriMelber Wow, so Presidential # Donald J Trump"
"41147623","Chicago, Lansing, Illinois","856865090909417475","2017-04-25 13:38:52","Donald Trump is WORSE than Lucifer!"
"41147623","Chicago, Lansing, Illinois","856864959002750977","2017-04-25 13:38:20","BE CLEAR! Donald Trump is not a legitimate president! He is a fake, so-called president! He is an IGNORANT, INSANE, LYING CLOWN, &amp; DEMON!"
"41147623","Chicago, Lansing, Illinois","856864870645596161","2017-04-25 13:37:59","The world did not destroy Hitler when it had the chance. Donald Trump is a thing that is worse than Lucifer. What are you waiting for?"
"850356201187667968","Michigan, USA","856864750034182145","2017-04-25 13:37:30","@tneverready @PWM62 @Impeach_D_Trump Cries for help Ignored by HRC.  But at this point ""what difference does it make""?"
"35104212","Michigan","856864700717559808","2017-04-25 13:37:19","@mstthinskin @GreenToneEnviro @realDonaldTrump Plain and simple shameless PROFITEERING by a POTUS with zero integrity."
"24855487","Michigan","856864437810188293","2017-04-25 13:36:16","@POTUS @SecretarySonny @USDA ""We look forward to your eventual ethics violation suit."""
"761599158331568128","Up North Michigan","856864340565254144","2017-04-25 13:35:53","@AynRandPaulRyan @realDonaldTrump Your posts make my grin bigger every day."
"15169752","West Michigan","856864311213424640","2017-04-25 13:35:46","@realDonaldTrump @WorldJewishCong I wonder how this is playing at Breitbart?"
"838123662486212609","Port Huron,MI/Fort Gratiot,MI","856864052156477442","2017-04-25 13:34:44","@trumpwrongworld TRUMP is fake news ~Alisha"
"508207889","Flint Michigan","856864034251046913","2017-04-25 13:34:40","@realDonaldTrump do you know the presidency or just sighed executive orders that seems to be all you know how to do thatnotwhatwewantutodo"
"41147623","Chicago, Lansing, Illinois","856863919662673921","2017-04-25 13:34:12","The things that voted for Donald Trump belong in hell!"
"15169752","West Michigan","856863865837150210","2017-04-25 13:34:00","@pnehlen @realDonaldTrump Agricultural products are not covered by NAFTA."
"465993365","Lansing, MI","856863855540097025","2017-04-25 13:33:57","@realDonaldTrump You wont stop shit your retard. Youll steal land from americans and taxpayer $$. Youre a fucking sham."
"761599158331568128","Up North Michigan","856863699289747456","2017-04-25 13:33:20","@realDonaldTrump Keep your promise on climate change"
"41147623","Chicago, Lansing, Illinois","856863654716870658","2017-04-25 13:33:09","Hey, you FOOLS who voted for Donald Trump: Do you finally see how STUPID &amp; GULLIBLE you are?"
"465993365","Lansing, MI","856863653135601666","2017-04-25 13:33:09",".@realDonaldTrump morning shitlord. Still breathing? Damn shame. Maybe take a plunge off the roof of your disgusting tower. Cunt."
"844502188554702850","Michigan, USA","856863474462445569","2017-04-25 13:32:26","@realDonaldTrump tell congress their jobs are on the line we voted for the you and your agenda that means wall.............................."
"41147623","Chicago, Lansing, Illinois","856863354060722176","2017-04-25 13:31:58","BREAKING NEWS: The FBI is conducting a COUNTERINTELLIGENCE criminal investigation of the Trump Administration!"
"827943852078149633","Michigan, USA","856863255679184896","2017-04-25 13:31:34","@realDonaldTrump 
Be humble.
Bitch, sit down."
"761599158331568128","Up North Michigan","856863244400693248","2017-04-25 13:31:31","@realDonaldTrump @IvankaTrump Keep your promise on climate change"
"41147623","Chicago, Lansing, Illinois","856863022870036481","2017-04-25 13:30:39","BREAKING NEWS: Donald Trump will plead NOT GUILTY of TREASON due to INSANITY!"
"466780958","Detroit-ish, Michigan USA","856862875738132481","2017-04-25 13:30:03","@isProTrump @LauraLeeBordas @BarracudaMama I hear Trump had the biggest inauguration crowd ever too. #alternativefact"
"35104212","Michigan","856861794513584129","2017-04-25 13:25:46","@oneduran @wtfdoicare33 @NormEisen @CREWcrew @realDonaldTrump UN FUCKING BELIEVABLE"
"52260291","Taylor, Michigan","856861454968000512","2017-04-25 13:24:25","@POTUS a lack of Fatherhood, has ruined the hood!"
"989470651","Michigan, USA","856861065396801541","2017-04-25 13:22:52","@izzyabbysmom @davidaxelrod @POTUS Great question . Been asking it , let us know if anyone ever answers. Thanks!"
"82041943","Monroe County, Michigan","856860756192751618","2017-04-25 13:21:38","@Hay_Hayden Nothing Trump has promised has happened. Literally nothing. He just gave up on the wall even. Lol"
"22000760","Eastpointe,MI","856860642581639170","2017-04-25 13:21:11","@OfficialSPGB @realDonaldTrump Go away comrade..."
"401060843","Michigan","856860558712295424","2017-04-25 13:20:51","@thehill So, did the State Dept. not know to begin with that it should not have been advertising for Trump??"
"22000760","Eastpointe,MI","856860516660203520","2017-04-25 13:20:41","@ColeLedford11 @jeff_hinkley @realDonaldTrump Not all of his generation supported there agenda"
"22000760","Eastpointe,MI","856860152695316480","2017-04-25 13:19:14","@realDonaldTrump Of course, but the American taxpayers will pay for it, you liar....Resign please the country needs you to leave now.. Idiot"
"52260291","Taylor, Michigan","856860129609875458","2017-04-25 13:19:09","@POTUS a red crossed patterned bandana in the pocket is not grounds for aggressive methods. That red, blue, green, etc....."
"35104212","Michigan","856859722586222594","2017-04-25 13:17:32","@anneapplebaum @Leta_says @sarahkendzior Very obvious that Trump is using Ivanka in this way."
"1055485614","Okemos, Michigan","856859451806154753","2017-04-25 13:16:27","@realDonaldTrump Is the WALL different from the wall? Just curious."
"3344525225","Michigan","856859174424150017","2017-04-25 13:15:21","@StaticDrift @nathanTbernard @realDonaldTrump THANK YOU. REAL TALK MAN."
"1543587096","michigan","856859143969406976","2017-04-25 13:15:14","Dear @realDonaldTrump,

We are not paying for your fucking wall.

Sincerely,
American People
#FuckTheWall"
"12242602","Detroit, Michigan","856858566556254208","2017-04-25 13:12:56","Recent poll shows Paul Ryan and Trump are most disliked politicians in America. I would put McConnell at the top of my list. #loser"
"3068808780","Kalamazoo,MI","856858453708611584","2017-04-25 13:12:29","@realDonaldTrump It will be a massive waste of money and will become your biggest failure and presidential legacy."
"2914656262","Michigan, USA","856857964694601728","2017-04-25 13:10:33","@realDonaldTrump Are you paying for it w/ your own supposedly billions...@Twitter @TheDemocrats @CNN @nytimes @GOP"
"810893656194433024","Florida, USA And Or Michigan","857312280714805248","2017-04-26 19:15:50","@POTUS @foxnewspolitics  If government shuts down does the politicians get a pay reduction. They should"
"447365359","Michigan, USA","857312029245411333","2017-04-26 19:14:50","Oh no! Trump Executive Order on Education and timed on same day as tax plan that may deflect some of the attention!"
"49535860","Michigan, USA","857311973209460738","2017-04-26 19:14:37","@KamalaHarris (4) Distract from Trump/Russia"
"627505338","Michigan, USA","857311817445629953","2017-04-26 19:14:00","@IrishRose_14 @realDonaldTrump The House and the Senate rewrite the code, he signs it."
"816427430802063360","Michigan, USA","857311649639911426","2017-04-26 19:13:20","@AbrahamEngel1 @Im_ConnorKelley @realDonaldTrump @Interior Donald Trump is a Russian, prove me wrong. Repukilan"
"262032543","michigan
","857311489795002368","2017-04-26 19:12:41","@foxnation Trump spends his mornings tweeting at Fox &amp; Friends and rewarding them due to their complacent/positive coverage"
"262032543","michigan
","857311315076972549","2017-04-26 19:12:00","@foxnation LOL Sean Hannity was in a Trump ad &amp; Ivanka is BFF with Wendy Deng, current Putin GF &amp; former wife of Rupert Murdoch"
"1609846730","Flint, Michigan USA","857310776608120832","2017-04-26 19:09:51","@realDonaldTrump @Interior Courts will BLOCK .. fake president"
"164351491","Michigan","857310484348928000","2017-04-26 19:08:42","@MaxineWaters @patriotic4usa President Trump, right??? #RespectTheOffice"
"3082105648","Michigan, USA","857309996668907521","2017-04-26 19:06:45","@CarolynMcClarn1 @NancyPelosi @realDonaldTrump Like she can read."
"804763132015034370","Michigan, USA detriot area ","857309951479435265","2017-04-26 19:06:35","@realDonaldTrump @FLOTUS Happy birthday"
"554751991","Michigan, USA","857309950636417025","2017-04-26 19:06:34","@JeffCohenwriter Happy anniversary!"
"411645723","Michigan, USA","857309643797921792","2017-04-26 19:05:21","@mcspocky He is as insane as Trump if not worst. He blows with the wind &amp; switches teams they he thinks will help him. Full of hot air"
"41675348","Michigan","857309520607027200","2017-04-26 19:04:52","@Peter_Wolfgang @realDonaldTrump *your"
